model,fold-1_execution_time,fold-2_execution_time,fold-3_execution_time,fold-4_execution_time,fold-5_execution_time,execution_time_mean,execution_time_std
Node2Vec based model + cosine similarity;q=1.0;p=1.0;embedding_size=64 (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),27.29159665107727,26.68715238571167,26.11726140975952,24.99420475959778,25.166687965393066,26.05138063430786,0.8771526336059386
Node2Vec based model + cosine similarity;q=0.6;p=0.8;embedding_size=64 (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),26.81831932067871,25.469071626663208,26.79095458984375,27.107637643814087,25.661372184753418,26.369471073150635,0.66874900959662
TransE based model + cosine similarity;embedding_dim=150;scoring_fct_norm=1;entity_initializer=None;relation_initializer=None;relation_constrainer=None;regularizer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),45.67791676521301,41.322725772857666,42.89883255958557,45.49516701698303,47.20130515098572,44.519189453125,2.113379394588335
TransH based model + cosine similarity;embedding_dim=150;scoring_fct_norm=2;entity_initializer=None;regularizer=None;relation_initializer=None;relation_regularizer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),64.04218745231628,75.25217270851135,71.7402184009552,77.59245538711548,72.10225558280945,72.14585790634155,4.585859465054324
TransR based model + cosine similarity;embedding_dim=150;relation_dim=90;scoring_fct_norm=2;entity_initializer=None;entity_constrainer=None;relation_initializer=None;relation_constrainer=None;epochs=25;seed=42;triples=all (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),122.49972939491272,124.21318864822388,127.50394582748413,129.3297975063324,127.68357586860657,126.24604744911194,2.5030271500780956
TransD based model + cosine similarity;embedding_dim=150;relation_dim=None;entity_initializer=None;entity_constrainer=None;relation_initializer=None;relation_constrainer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),72.29510426521301,78.10442733764648,79.45955657958984,80.79842567443848,81.8657443523407,78.5046516418457,3.3522781828954864
TuckER based model + cosine similarity;embedding_dim=200;relation_dim=None;dropout_0=0.3;dropout_1=0.4;dropout_2=0.5;apply_batch_normalization=True;relation_initializer=None;core_tensor_initializer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),375.72710609436035,379.9924807548523,381.44820261001587,381.29066491127014,385.0588684082031,380.70346455574037,3.004617221755261
RESCAL based model + cosine similarity;embedding_dim=50;entity_initializer=None;relation_initializer=None;regularizer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),55.12984013557434,62.97442579269409,61.19641327857971,62.19870686531067,64.20607709884644,61.14109263420105,3.16265727123043
DistMult based model + cosine similarity;embedding_dim=50;entity_initializer=None;entity_constrainer=None;relation_initializer=None;regularizer=None;epochs=25;seed=42;triples=all (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),49.18552494049072,55.78051686286926,56.397873640060425,56.55624771118164,55.245769739151,54.63318657875061,2.763364861094224
ComplEx based model + cosine similarity;embedding_dim=100;entity_initializer=None;relation_initializer=None;regularizer=None;epochs=25;seed=42 (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),41.604591846466064,45.004799365997314,47.21572947502136,47.04076170921326,48.80491638183594,45.93415975570679,2.4785924009453764
RotatE based model + cosine similarity;embedding_dim=200;entity_initializer=None;relation_initializer=None;relation_constrainer=None;regularizer=None;epochs=25;seed=42;triples=all (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),97.13024115562439,103.78672885894775,105.24907088279724,104.39428901672363,102.88480520248413,102.68902702331543,2.8846185802238695
EPHEN based model + cosine similarity;embedding_model=sentence-transformers/distiluse-base-multilingual-cased-v2;embedding_model_kwargs=None;embed_with=abstract;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),92.71392440795898,91.87555480003357,91.9193868637085,92.23455929756165,91.69841074943542,92.08836722373962,0.3573803169701697
EPHEN based model + cosine similarity;embedding_model=sentence-transformers/msmarco-bert-base-dot-v5;embedding_model_kwargs=None;embed_with=abstract;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),124.99961614608765,116.85723996162415,117.49530100822449,117.8509693145752,117.61120843887329,118.96286697387696,3.0362164859069454
EPHEN based model + cosine similarity;embedding_model=sentence-transformers/all-roberta-large-v1;embedding_model_kwargs=None;embed_with=abstract;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),196.58544659614563,173.96893548965454,176.264634847641,175.31778049468994,175.78144812583923,179.58364911079406,8.53529554074355
EPHEN based model + cosine similarity;embedding_model=sentence-transformers/all-mpnet-base-v2;embedding_model_kwargs=None;embed_with=abstract;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),124.7453818321228,117.3339467048645,117.06104612350464,118.54640078544617,118.8510627746582,119.30756764411926,2.803556076852611
"EPHEN based model + cosine similarity;embedding_model=deepwalk_based;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'walk_len': 10, 'p': 1.0, 'q': 1.0, 'n_walks': 50, 'embedding_size': 64, 'epochs': 1}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",95.63168716430664,96.25306177139282,97.69819927215576,95.95855498313904,96.68616700172424,96.4455340385437,0.7160468307589746
