model,fold-1_execution_time,fold-2_execution_time,fold-3_execution_time,fold-4_execution_time,fold-5_execution_time,execution_time_mean,execution_time_std
Node2Vec based model + cosine similarity;q=1.0;p=1.0;embedding_size=64 (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),5.2521772384643555,3.9274513721466064,4.074287414550781,4.149908065795898,4.119214296340942,4.304607677459717,0.4798927069039471
Node2Vec based model + cosine similarity;q=0.6;p=0.8;embedding_size=64 (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),5.371587514877319,5.690479040145874,6.0823915004730225,5.958036661148071,6.023087501525879,5.825116443634033,0.2633881160931703
ComplEx based model + cosine similarity;embedding_dim=100;entity_initializer=None;relation_initializer=None;regularizer=None;epochs=25;seed=42 (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),55.576165199279785,56.24309015274048,57.09322714805603,52.27585220336914,51.7177300453186,54.58121294975281,2.1714605068515294
DistMult based model + cosine similarity;embedding_dim=50;entity_initializer=None;entity_constrainer=None;relation_initializer=None;regularizer=None;epochs=25;seed=42;triples=all (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),46.1053421497345,51.39290452003479,49.98252296447754,49.0498480796814,46.98319935798645,48.702763414382936,1.9338360431722281
RESCAL based model + cosine similarity;embedding_dim=50;entity_initializer=None;relation_initializer=None;regularizer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),63.01172089576721,69.20782375335693,66.63672685623169,66.22840929031372,66.14466762542725,66.24586968421936,1.9695789572647098
RotatE based model + cosine similarity;embedding_dim=200;entity_initializer=None;relation_initializer=None;relation_constrainer=None;regularizer=None;epochs=25;seed=42;triples=all (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),50.14626598358154,57.97796416282654,57.34697866439819,54.048683881759644,53.57009840011597,54.61799821853638,2.8339127525499106
TransD based model + cosine similarity;embedding_dim=150;relation_dim=None;entity_initializer=None;entity_constrainer=None;relation_initializer=None;relation_constrainer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),77.89253497123718,86.26888251304626,84.94846606254578,88.93204355239868,84.79592847824097,84.56757111549378,3.6522983365789594
TransE based model + cosine similarity;embedding_dim=150;scoring_fct_norm=1;entity_initializer=None;relation_initializer=None;relation_constrainer=None;regularizer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),46.68161058425903,53.06909132003784,50.81081509590149,48.39804267883301,49.06725597381592,49.60536313056946,2.1792676911581084
TransH based model + cosine similarity;embedding_dim=150;scoring_fct_norm=2;entity_initializer=None;regularizer=None;relation_initializer=None;relation_regularizer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),69.37443256378174,76.10809230804443,78.18218994140625,76.68012380599976,75.12759184837341,75.09448609352111,3.0264060513978523
TransR based model + cosine similarity;embedding_dim=150;relation_dim=90;scoring_fct_norm=2;entity_initializer=None;entity_constrainer=None;relation_initializer=None;relation_constrainer=None;epochs=25;seed=42;triples=all (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),76.86064052581787,84.86763668060303,84.04488801956177,81.63198924064636,84.69362354278564,82.41975560188294,3.0109131117334296
TuckER based model + cosine similarity;embedding_dim=200;relation_dim=None;dropout_0=0.3;dropout_1=0.4;dropout_2=0.5;apply_batch_normalization=True;relation_initializer=None;core_tensor_initializer=None;epochs=25;seed=42;triples=ratings (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),341.1406219005585,350.3395664691925,356.36945843696594,354.03445076942444,360.2363440990448,352.42408833503725,6.493880176300476
EPHEN based model + cosine similarity;embedding_model=sentence-transformers/distiluse-base-multilingual-cased-v2;embedding_model_kwargs=None;embed_with=name_EN;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2']),42.166083097457886,43.511415004730225,44.304574489593506,43.75842094421387,45.34614038467407,43.81732678413391,1.039070640448883
"EPHEN based model + cosine similarity;embedding_model=deepwalk_based;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'walk_len': 10, 'p': 1.0, 'q': 1.0, 'n_walks': 50, 'embedding_size': 64, 'epochs': 1}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",42.06385540962219,41.36524558067322,42.39658284187317,41.66329312324524,42.882742166519165,42.074343824386595,0.5346473359035593
"EPHEN based model + cosine similarity;embedding_model=deepwalk_based;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'walk_len': 10, 'p': 0.8, 'q': 0.6, 'n_walks': 50, 'embedding_size': 64, 'epochs': 1}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",40.59207463264465,42.26815605163574,43.27009415626526,41.82742094993591,43.089699268341064,42.209489011764525,0.9659296524638223
"EPHEN based model + cosine similarity;embedding_model=complEx;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 100, 'epochs': 25, 'seed': 42, 'triples': 'ratings'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",89.81876349449158,94.45366477966309,95.83606028556824,91.58141946792603,93.85011839866638,93.10800528526306,2.142586812640102
"EPHEN based model + cosine similarity;embedding_model=distMult;embedding_model_kwargs={'config': {'save_weights': True}, 'parameters': {'embedding_dim': 50, 'epochs': 25, 'seed': 42, 'triples': 'all'}};embed_with=graph;iterations=30;mi=0.5. (CPU: AMD EPYC 7502P 32-Core Processor; RAM: 94GB; GPUs: ['NVIDIA A2'])",81.73253583908081,85.14253425598145,89.74896883964539,86.465975522995,89.91699743270874,86.60140237808227,3.0578699515051104
